label,text
command,Activa la funcionalitat a les setes.
command,Fomenta el trabajo en equipo entre los compañeros.
request,Podria fer-me una petició per a la vostra presència a la reunió?
statement,Toca la guitarra cada dia per practicar.
statement,Ha estat fent un gran itinerari per treball.
command,Comença la campanya la semana que viene.
command,Prolongue el termini per les presentacions.
wh_question,Aquest és el color preferit del teatre: el vermell.
exclamation,Que delicios el aroma de la cocina!
statement,El nen de l'altra sala està fent de cap.
command,Passa el sal al teu vecí.
wh_question,Deu-vos-la-va a aprendre a parlar tan bé?
statement,Ella està lleegurant un boig per davant de la finestrella.
exclamation,Què fredesc allà fora tän sobt!
command,Torneu a la dreta al següent semafor.
request,Què vols que faci amb això?
statement,El peix està nadant a la llauna.
exclamation,Què meravellosa vaig veure-t'en!
command,Escriu el teu treball a la teva agenda.
polar_question,Prefereix el tè o el cafè al matí?
statement,Les flors estan caiant de les arvores.
exclamation,Què cal la sopa al màquet!
command,Ponga els plats a l'escenya.
wh_question,Aquesta és la hora marcada per la reunió.
statement,El temps es cosa de urgència al mur.
command,Beure molta aigua durant tot el dia.
wh_question,Qui és el seu canvior preferit del món?
exclamation,Què una deslumbrante performance del artista!
statement,El coche está aparcado en el camino de entrada.
command,Descalza-te a la porteria.
wh_question,Quante llengües coneixes fluentment?
statement,Estu fent menjar a la cocina.
exclamation,Què de brillant és la lluna aquesta nit al cel!
command,Porta l'guarda-sol quan vinguis.
wh_question,Què és la població de la seva ciutat?
statement,Els els canten al matí.
exclamation,Què refrescant és aquest limonada!
command,Soha no teu mòder aquests esdeveniment.
wh_question,Quina és la temporada que més t'agrada de l'any?
statement,El gelat degres amb el sol.
command,Podes hacer el pedido antes de mediodía.
wh_question,Aquest és el tipus de música que més t’agrada escoltar.
statement,El quadro pende al-dessus del camíner.
exclamation,Què deliciosament és aquest pa casolà!
command,Deu de nou els seus llibres emprats a la biblioteca.
wh_question,Qui t'ha ensenyat a fer de ciclista?
statement,El telèfon està sonant a l'altra sala.
command,Apague la linterna sobre el pastel de cumpleaños.
wh_question,Què és la capital de la seva país?
statement,El·gat geu a la porterella.
exclamation,Què un gos verdorrat a la finestra!
command,Comparte la teva experiència amb el grup.
wh_question,Aquest és el lloc que vaig visitar en la última vacació.
statement,La línia de cera està al foc a la taula.
command,Abri el present amb cura.
wh_question,Aquesta és la vostra edat si no us importa preguntar-ho?
statement,El tren s'està aproximant a la estación.
exclamation,Un jardí molt bell ple ple d'estils!
command,Manténgueu la porta oberta per a altres persones.
wh_question,Quin és el teu pel·lícula favorita de tots els temps?
statement,El màgic ha passat mal en la nevera.
exclamation,Cú m'alt és aquest rasc d'encorat al centro!
command,Abona les plantes al jardí.
wh_question,¿En qué día de la semana és el teu dia més ocupat?
statement,La carta va ser entregue esta mañana.
command,Fes les cortines abans de dormir.
wh_question,Qui és el teu millor amic del món?
exclamation,Què melodia dolç provenia del piano!
statement,Els drosses estan sota la cama.
command,Sèglitz l'alarma per les 7 de la matinada.
wh_question,Aquest és el sport que més t’interessa jugar.
statement,El café abre a las seis de la mañana todos los días.
exclamation,Què frambuesaixen roses aquests a la florera!
command,Manteniu la porta lansa durant la nit.
wh_question,Què dista el lloc de treball del teu domicili?
statement,El foc craqueix a la peiora de la chimenea.
command,Selecciona un lloc al teatre.
wh_question,Quin és la teva carrera de soca quan cresques?
statement,Les claves penen al ganch.
exclamation,Què fofuesc aquestes nuvades al cel!
command,Colgaix la foto al mur.
wh_question,Aquest tipus de cuina que preferiu menjar?
statement,El autobús llega cada quince minutos.
exclamation,Qué magnífica águia que vuela por encima de nosostra!
command,Etiueu els documents per la reunió.
wh_question,Quin cap de quan et exercieu en una setmana?
statement,El sol es degençant-se per sobre el orizont.
command,Frota el present amb paper colorit.
wh_question,Que faria amb un milió de dòlars?
statement,El gat està sentjat al altorra del ventalló.
exclamation,Què de sorridents són els operaris de la construcció!
command,Deixa un mesaj després del bip.
wh_question,Qui va inspirar-te a seguir la teva carrera?
statement,El llibre està amb les seves pàgines obertes a la taula.
command,Reumplirem la botella de l'aigua abans de sortir.
wh_question,¿Qual és el lloc més bell que haus visitat?
statement,El vent fa una brisa fina per les arvores.
exclamation,Què una cina romàntica és aquesta seara!
command,Mueve los muebles para reorganizar la habitación.
wh_question,Quin festiu és el teu preferit de l'any?
statement,L'avió està volant molt alt al cel.
exclamation,Què tranquil·lit és aquest parc al matí!
command,Porta el sac de la basura al contenedor.
wh_question,Com sol·lenu sol·lenament els teus fins de setmana?
statement,La sopa està a ebullir al màquinar de gas.
command,Aquesta vase es de posar al frontón.
wh_question,¿Qual és el propòsit de aquesta reunió d'ho dia?
statement,La llum està passant per la finestrella.
exclamation,Qué magnífica vista de les muntanyes!
command,Conecteu el carregador al seu telefóni.
wh_question,Aquest és un dels esdeveniments històrics que més fascinenem.
statement,La bandera agita al viento.
command,Gira el panqueque en la padella.
wh_question,¿Qual és la seva definició de successió en la vida?
statement,El camp de la torre marcó la mezzanotte.
exclamation,Què fresca és aquesta fresca aire d'estiu al exterior!
command,Bloqueja les portes del cotxe abans de sortir.
wh_question,¿Qué te hace feliz en la vida cotidiana?
statement,El balon està flotant cap al tevatge.
exclamation,Què obra d'art creativa és aquesta escultura!
command,Enrola el juguete per fer que es movi.
wh_question,Quin és el més influent en el teu pensament?
statement,El drapere es va mover per la brisa.
command,Aseta el plat el a la lavavajillas.
wh_question,Com descriu la seva personalitat en una sola sílaba?
statement,El trueno es rugiendo a distancia.
exclamation,Què de radiant i net és aquest camí ara!
command,Separar el reciclatge del rebut.
wh_question,Qual és el millor consell que alguna vegada vinguin?
statement,El cavall està corrent al camp.
exclamation,Què brillants és aquest anill de diamant!
command,Despelga la orance per a començar a consumarla.
wh_question,Quina tradició té la família durant les festivitats?
statement,Les girasoli vius solen.
command,Pulga els estalls del salon.
wh_question,Quina capacitat voldrí aprendre aquest any?
statement,La flama de la línia de vela ondula en l'obscur.
exclamation,Què brillant és aquest cotxe acabat de lavar!
command,Pliez la colada i col·locit-la a un lloc.
wh_question,Quina figura històrica admires més?
statement,La neve cai tranquil·la al voltant.
exclamation,Què deliquescència té aquest drap de catiu!
command,Escavar el helado en el bol.
wh_question,Què és la cosa que més t’agrada del teu treball?
statement,Les vagues es van estrellant a la costa.
command,Agen el pernalà a la part de dret de la cap.
wh_question,"Què és, per a ellà, un bon amic?"
statement,El ranfret està sentat sobre el tallo de la nenúfares.
exclamation,Què verdurina és aquesta errada després de la pluja!
command,Ponga el màlk al bol de cereal.
wh_question,¿Que causa que cambien las estaciones en la Tierra?
statement,El cerumen de la línia de vela està caixant sobre el plat.
command,Desenrosca el tapón del botell.
wh_question,Què és la cosa més difícil que hauris?
statement,El juguete mecánico está marcando el tiempo de manera rítmica.
exclamation,Doncs és antiquament aquest mobili antiqu per a veure!
command,Esquena el polvorí de la pantalla del televisor.
wh_question,Què anar a canviar del món si t’poderia?
statement,El arcoíris escatena el cielo.
exclamation,Què aroma té aquest caf aquesta matzina!
command,Treceu les vegetables per al estofament.
wh_question,Qual és el dessert preferit que completes una refeència?
statement,L'ombra s'estétiant per terra.
command,Ponga la pintura en la paleta.
wh_question,Què valorades més en una relació?
statement,El come butllet està volant molt més en l'aire que les arvores.
exclamation,Què piquersament té aquest cactus al borrador!
command,Presiona el límón para obtener jugo fresco.
wh_question,¿Què va inspirar-te a començar el teu propi empresament?
statement,L'ara té vol fer una xarxa al cor de la roba.
exclamation,Què puliment es veuen aquest argentat ara!
command,Manteu la mezcla en sentido de las agujas del reloj en la olla.
wh_question,¿Cuál es su filosofía sobre la vida y la felicidad?
statement,La lluna brilla entre les nuvols.
command,Presiua el botó per iniciar la maquinària.
wh_question,¿Què te motiva a despertar cada matin?
statement,La brina brillava sobre les flors.
exclamation,Què de llavors suau és aquesta pedra en la seva mà!
command,Rassa el queso per la capa de pizza.
wh_question,Qual és la teva edat més orgullosa fins ara?
statement,El cometa es una carrera por el cielo nocturno.
exclamation,Què cristal·lina és aquest gel a la copa!
command,Amassa el bol de manera que suba correctamente.
wh_question,Quin cosa esperis aconseguir el següent any?
statement,Las luciérnagas brillan en el frasco.
command,Afegure les clauetes a la porta del cabinet.
wh_question,Quins valors consideren més importants?
statement,El humo es el que esconde el chimene a.
exclamation,Què calent això que sent aquesta manta en una nit freda!
command,Distribuïu el unt a la tostat.
wh_question,¿Qué constituiría un dia perfecte per a vostres?
statement,El sailboat está deslizándose por el lago.
exclamation,Què geometria té aquesta arquitectura de edifici!
command,Gira el burger al grill.
wh_question,Qual va ser la teva llicència més important de la vida?
statement,Los cristales de hielo esquivaven del tejado.
command,Batir la crema hasta que quede esponjosa.
wh_question,¿Què és la cosa que més et fa gaudir?
statement,La linterna brillaba de manera suave al llunyó de la tenda.
exclamation,Què rustic és aquesta cova al camp!
command,Mètriu la farina per la recept.
wh_question,¿Què és el que et impulsa a la vostra passió per a la vostra activitat?
statement,El camaleó està canvilant colors al raig.
command,Marinera el pollo durante dos horas.
wh_question,Què orígen vol deixar?
statement,El meteorit està arrant-se en l'atmosfera.
exclamation,Què irisació té aquesta mica de flècul!
command,Cocine a ebullición los vegetales hasta que estén tiernos.
wh_question,¿Què te proporciona la mayor energía y vitalidad?
